id,title,href,text,date_time
57,"Белоусов допустил, что экспортная пошлина на уголь не принесет доход в бюджет в 2023 г.",https://www.interfax.ru/business/866741,"Москва. 7 октября. INTERFAX.RU - Экспортная пошлина на уголь, скорее всего, не принесет доход в бюджет в 2023 году при текущих контрактных ценах на российский уголь на мировом рынке, заявил первый вице-премьер РФ Андрей Белоусов на форуме ""Угольная отрасль - новые реалии"" в Кемерово в пятницу.""Почему никакой болезненности эта экспортная пошлина для угольной отрасли не составляет - она устроена очень просто. Есть некая пороговая цена, ниже которой никакая экспортная пошлина не берется. Сегодня у нас средняя продажная цена российского угля на мировых рынках на Востоке составляет порядка $130-140 (за тонну - ИФ). Мы договорились с угольными компаниями, что цена отсечения будет $150, то есть она выше контрактной, которая сегодня сложилась на рынке. Это означает, что, если цена повысится, конъюнктура еще улучшится, и цена повысится за $150, тогда часть сверхдохода, которая от прибыли сверх цены $150, будет забираться в бюджет, если ниже - ноль"", - сказал Белоусов.""Скорее всего, вряд ли мы что-то соберем из экспортных пошлин с угольной отрасли в следующем году"", - добавил он, отметив, что этот вопрос обсуждался с Минфином РФ.Белоусов уточнил, что общий объем дополнительных поступлений в бюджет от пошлины на уголь запланирован ""небольшой"" - на уровне около 30 млрд рублей.""У нас есть, знаете, такие фейковые новости. Распространяются слухи, что как будто экспортную пошлину сейчас введем, последние штаны снимем с отрасли, отнимем последние деньги. Прежде всего я должен сказать, сумма там, и то запланирована с оговоркой, порядка 30 млрд рублей. Это очень небольшие деньги. Но даже и их мы, скорее всего, не возьмем"", - отметил он.Белоусов подчеркнул, что при налогообложении угольной отрасли нужно отказаться от привязки к котировкам австралийского угля. ""Нужно отвязываться от австралийского угля, потому что для нас цены на австралийский уголь никакого отношения к нашему ценообразованию на мировом рынке не имеют. Дисконты составляют 50-60%, иногда даже больше. Мы об этом уже говорили, Минфин работает над этим. Я приеду в Москву, узнаю, должны вот-вот это сделать"", - сказал первый вице-премьер.В настоящее время ставка НДПИ на уголь привязана к котировкам австралийского угля (индексу SGX TSI FOB Australian Premium Coking Coal ОТС).Проект бюджета на 2023-2025 годы, внесенный на прошлой неделе в Госдуму, предполагает введение экспортных пошлин на уголь и удобрения. Суммарно в следующем году за счет этих пошлин планируется собрать 135,6 млрд рублей, говорится в пояснительной записке к проекту бюджета. По данным газеты ""Коммерсантъ"" и собеседников ""Интерфакса"", знакомых с обсуждениями, с отрасли минудобрений планируется собрать около 105 млрд рублей, остальное - с угольщиков.Глава Минфина Антон Силуанов ранее уточнял, что цена отсечки, при которой будет вводиться экспортная пошлина на уголь, по коксующемуся углю составит $170, по энергетическому - $150 за тонну.Еще 14,4 млрд рублей с угольной отрасли планируется дополнительно изъять за счет повышения НДПИ на уголь на период с 1 января по 31 марта 2023 года.",2022-10-07T09:41
58,"Инфляция в РФ в сентябре составила 0,05%, годовая замедлилась до 13,68%",https://www.interfax.ru/business/866875,"Москва. 7 октября. INTERFAX.RU - Инфляция в РФ в сентябре 2022 года составила 0,05% после дефляции в 0,52% в августе, дефляции в 0,39% в июле, дефляции в 0,35% в июне, инфляции в 0,12% в мае, 1,56% в апреле, 7,61% в марте, 1,17% в феврале и 0,99% в январе, сообщил в пятницу Росстат.За январь-сентябрь 2022 года цены в РФ выросли на 10,46%.Инфляция в сентябре немного превысила ожидания аналитиков - консенсус-прогноз экономистов по инфляции на сентябрь, подготовленный ""Интерфаксом"", предполагал нулевой показатель.На динамику цен в сентябре значительно повлиял скачок цен на огурцы - на 31,6%, существенное удорожание полиса обязательного страхования гражданской ответственности владельцев транспортных средств (ОСАГО) - на 18,5%, рост стоимости поездок на отдых в ОАЭ и Египет - на 26,5% и 25,1% соответственно.Годовая инфляция, по данным Росстата, в сентябре замедлилась до 13,68% (аналитики ожидали замедления до 13,6%) с 14,30% на конец августа, 15,10% в июле, 15,90% в июне, 17,10% в мае и 17,83% в апреле (это был максимум с января 2002 года).Базовый индекс потребительских цен, исключающий изменения цен на отдельные товары, подверженные влиянию факторов, которые носят административный, а также сезонный характер, в сентябре 2022 года составил 100,30% после 100,00% в августе 2022 года и 100,81% в сентябре 2021 года. В годовом выражении базовый индекс цен в сентябре снизился до 117,11% со 117,71% в августе 2022 года.Продовольственные товары в сентябре подешевели на 0,38% (в годовом сравнении - подорожали на 14,20%). В том числе плодоовощная продукция подешевела в сентябре на 4,11% (в годовом выражении снизилась в цене на 3,89%).""В сентябре значительное влияние на динамику цен на продовольственные товары оказало удешевление плодоовощной продукции. Так, лук подешевел на 27,5%, морковь - на 18,0%, картофель - на 15,4%, виноград - на 14,6%, капуста - на 11,9%, свекла - на 11,6%, яблоки - на 10,6%, груши - на 9,0%, лимоны - на 3,8%. Одновременно огурцы подорожали на 31,6%, апельсины - на 6,5%, бананы - на 5,4%"", - говорится в сообщении Росстата.Среди прочих продовольственных товаров снизились цены: на сахарный песок - на 4,0%, гречневую крупу - на 3,7%, пшено - на 2,3%, горох и фасоль - на 1,4%, мясо кур - на 1,1%.В то же время куриные яйца в среднем по стране подорожали на 3,0%, красная икра - на 1,4%, хлеб - на 0,4%.Непродовольственные товары в сентябре подорожали на 0,15% (в годовом сравнении -подорожали на 14,94%).В сентябре из непродовольственных товаров более всего выросли цены на газовое моторное топливо - на 4,3%.Цены на лекарственные препараты, не относящиеся к жизненно необходимым и важнейшим лекарственным препаратам (ЖНВЛП), в среднем выросли на 0,9%, в том числе: на эргоферон - на 4,9%, аципол - на 2,9%, левомеколь - на 2,5%, ренгалин, йод - на 1,9%, метамизол натрия (анальгин отечественный) - на 1,7%.Цены на дизельное топливо выросли в цене в сентябре на 0,5%, автомобильный бензин - на 0,1%.Услуги в августе выросли в цене на 0,51% (в годовом выражении - подорожали на 11,01%), в первую очередь из-за существенного удорожания услуг страхования - на 10,03% (в годовом выражении на 30,18%).",2022-10-07T19:08
59,"Саудовская Аравия выпустила ""зеленые"" бонды на $3 млрд, включая столетние на $500 млн",https://www.interfax.ru/world/866600,"Москва. 6 октября. INTERFAX.RU - Саудовская Аравия дебютировала на рынке с выпуском ""зеленых"" гособлигаций, разместив три выпуска на общую сумму $3 млрд, сообщает The Wall Street Journal.Суверенный фонд Public Investment Fund (PIF) продал номинированные в долларах США бумаги со сроками погашения 5 лет, 10 лет и 100 лет. Доходность первых двух выпусков превысила соответственно на 125 базисных пунктов и 165 б.п. доходность аналогичных по сроку обращения американских гособлигаций. Объем продаж составил $1,25 млрд для каждого выпуска.Доходность столетних бондов составила 6,7% годовых, объем размещения – $500 млн.В размещении принимали участие банки Citigroup, JPMorgan Chase и Goldman Sachs.""Страны Персидского залива с начала года являются лучшим местом, чтобы спрятаться и пережить шторм. Особенно с такими ценами на нефть, как сейчас"", - полагает исполнительный директор по управлению активами с фиксированной доходностью дубайской Arqaam Capital Зейна Ризк.Мировой рынок бондов оказался под давлением, поскольку центральные банки разных стран повышают процентные ставки для борьбы с инфляцией. Это привело к падению индекса облигаций Bloomberg Global Aggregate в этом году на 19%.Обычно столетние бонды выпускаются в более благоприятных рыночных условиях, но инвесторы полагают, что цена размещения и сильное финансовое положение королевства сделали нынешний выпуск привлекательным.",2022-10-06T13:27
60,Минпромторг предложил удвоить субсидии на закупку буровых установок,https://www.interfax.ru/business/865410,"Москва. 28 сентября. INTERFAX.RU - Минпромторг подготовил новые правила субсидирования покупки новых буровых установок при утилизации старых, согласно которым объем субсидии организациям может быть увеличен вдвое.Проект постановления правительства об утверждении новых правил субсидирования размещен на портале regulation.gov.ru, общественное обсуждение документа продлится до 12 октября.По новым правилам, субсидии распространяются на установки, приобретённые после 1 июля 2022 года. Размер господдержки на покупку мобильной буровой установки будет увеличен с 50 млн рублей до 100 млн рублей, стационарных и кустовых буровых установок - со 100 млн рублей до 200 млн рублей (при наличии инновационных решений - со 150 млн рублей до 300 млн рублей). Обязательным условием предоставления субсидии является закупка отечественного оборудования (в соответствии с постановлением №719).Правительство в ноябре 2021 года утвердило правила субсидирования покупки новых буровых и криогенных воздухоразделительных установок (ВРУ), предусматривающие возмещение до 20% затрат (до 25% при наличии инновационных решений) при обязательной утилизации старой установки. В Минпромторге рассчитывали, что субсидии позволят в течение четырех лет привлечь дополнительные частные инвестиции в производство буровых установок в объеме 16 млрд рублей, в производство ВРУ - 12 млрд рублей.В августе вице-премьер - министр промышленности и торговли Денис Мантуров сказал ""Интерфаксу"", что министерство рассматривает внедрение новых мер господдержки для нефтегазовых компаний и производителей отраслевого оборудования, в том числе за счет актуализации финансирования программы обновления парка буровых установок.",2022-09-28T21:16
61,Япония выделит Micron $320 млн на производство перспективных чипов в Хиросиме,https://www.interfax.ru/business/865702,"Москва. 30 сентября. INTERFAX.RU - Власти Японии выделят 46,5 млрд иен ($320 млн) американской Micron Technology Inc для содействия производству перспективных чипов памяти на заводе компании в Хиросиме.""Micron ценит поддержку японского правительства и гордится возможностью быть международным партнером Японии в расширении производства полупроводниковой продукции и продвижении инноваций"", - заявил исполнительный вице-президент глобальных операций Micron Маниш Бхатиа.Между тем днем ранее Micron опубликовала квартальную отчетность, в которой спрогнозировала, что в текущем квартале получит убыток, и сообщила, что планирует сокращать темпы наращивания производства из-за ""беспрецедентного"" спада на рынке.Котировки акций Micron растут на 1,5% на предварительных торгах в США в пятницу. Рыночная стоимость Micron с начала текущего года упала на 46,3% (до $56,3 млрд), в то время как фондовый индекс Nasdaq Composite опустился на 31,4%.",2022-09-30T15:01
62,ЦБ рекомендовал банкам реструктурировать кредиты пострадавших от наводнения в Приморье,https://www.interfax.ru/business/866335,"Москва. 5 октября. INTERFAX.RU - ЦБ РФ рекомендовал банкам реструктурировать кредиты пострадавших от наводнения в Приморском крае, говорится в сообщении на сайте ЦБ.Регулятор предложил банкам и некредитным финансовым организациям учитывать жизненную ситуацию заемщиков, пострадавших из-за наводнения, которое произошло в сентябре в Приморском крае.Банк России рекомендует искать приемлемые варианты погашения задолженности или даже в особых случаях прощать долг по кредиту и займу, а также не взыскивать заложенное имущество.При этом кредиторам и бюро кредитных историй не следует рассматривать такую реструктуризацию как фактор, ухудшающий кредитную историю заемщика.В Приморье после июльского наводнения и сентябрьского тайфуна ""Хиннамнор"" был введен режим ЧС федерального уровня. По предварительным данным, размер ущерба составил почти 4 млрд рублей.",2022-10-05T10:25
63,Bank of America урегулировал последний иск по ипотечным облигациям,https://www.interfax.ru/world/866888,"Москва. 7 октября. INTERFAX.RU - Американский банк Bank of America Corp завершил последнее судебное разбирательство, связанное с обеспеченными ипотекой облигациями, ставшими причиной финансового кризиса 2008 года.Банк урегулировал иск, поданный компанией Ambac Financial Group Inc., согласившись выплатить $1,84 млрд, пишет The Wall Street Journal.Ambac, занимающаяся страхованием облигаций, утверждала, что застрахованные ею бонды были обеспечены ипотечными кредитами ненадлежащего качества, поручителем по которым выступал банк Countrywide Financial. Bank of America приобрел Countrywide в 2008 году.По мнению Ambac, руководство Countrywide знало, что кредиты были очень рисковыми, но в таком случае им пришлось бы выкупать эти займы. Вместо этого банк застраховал их в Ambac, не уведомив страховщика о реальном качестве кредитов.В результате урегулирования иска Ambac рассчитывает зафиксировать дополнительную прибыль в размере $390 млн. Bank of America зафиксирует единовременный убыток в $354 млн, а остальную сумму покроет из заранее сделанных резервов.Акции Ambac подскочили на 13,4% в ходе торгов в пятницу. Бумаги Bank of America дешевеют на 2,5%.",2022-10-07T20:42
64,"""ЛУКОЙЛу"" и ""ГПБ-Фрезии"" разрешили купить долю Enel в ""Энел Россия""",https://www.interfax.ru/business/865704,"Москва. 30 сентября. INTERFAX.RU - ПАО ""ЛУКОЙЛ"" и АО ""ААА Управление Капиталом"", действующее в качестве доверительного управляющего фондом ""Газпромбанк-Фрезия"", получили разрешение на покупку доли Enel в ПАО ""Энел Россия"", следует из опубликованного распоряжения президента России Владимира Путина.В результате сделки ""ЛУКОЙЛ"" получит 9,5 млрд акций ""Энел Россия"", ""ААА Управление Капиталом"" - 10,4 млрд акций. Уставный капитал ""Энел Россия"" разделен на 35,37 млрд обыкновенных акций. Таким образом, ""ЛУКОЙЛу"" будет принадлежать 26,9% акций, ""ААА Управление Капиталом"" - 29,5%.Итальянскому энергохолдингу Enel принадлежало 56,43% в ПАО ""Энел Россия"". В июне Enel сообщил о продаже своей доли в ""Энел Россия"" ""ЛУКОЙЛу"" и фонду ""Газпромбанк-Фрезия"" за $135 млн. Закрытие сделки ожидалось в III квартале 2022 года. Однако в начале августа президент Владимир Путин подписал указ, запрещающий ""недружественным"" акционерам до 31 декабря 2022 года покупку и продажу долей в российских стратегических предприятиях, в том числе в энергетике.В ""Энел Россия"" входят три газовые электростанции - Конаковская ГРЭС, Невинномысская ГРЭС и Среднеуральская ГРЭС, а также ветропарк в Ростовской области. Кроме того, компания строит ветропарк в Мурманской области.",2022-09-30T15:07
65,Аэропорт Хитроу отменит лимит на число пассажиров в конце октября,https://www.interfax.ru/business/866179,"Москва. 4 октября. INTERFAX.RU - Лондонский аэропорт Хитроу снимет ограничения для пассажиропотока в конце октября, сообщает The Wall Street Journal со ссылкой на информированные источники.По их сведениям, действующий лимит, ограничивающий число вылетающих из Хитроу пассажиров 100 тысячами в день, не будет продлен после 29 октября.Ограничение вводилось в июле до 11 сентября из-за дефицита сотрудников, но в августе руководство аэропорта продлило их до 29 октября, чтобы избежать перебоев в работе и отсрочки рейсов.""Принятые меры привели к сокращению числа отмененных рейсов, улучшению пунктуальности полетов и снижению времени ожидания багажа, - сообщила WSJ представитель аэропорта. - Мы всегда фокусировались на как можно более быстрой отмене ограничений, однако мы сделаем это лишь тогда, когда будем уверены, что увеличение числа пассажиров не скажется на качестве услуг"".",2022-10-04T12:09
66,"РФ ввела санкции в отношении германского ПХГ ""Катарина""",https://www.interfax.ru/business/866105,"Москва. 3 октября. INTERFAX.RU - Россия ввела санкции в отношении оператора германского подземного хранилища газа ""Катарина"" - компании Erdgasspeicher Peissen Gmbh.Председатель правительства РФ Михаил Мишустин своим постановлением от 30 сентября дополнил перечень юридических лиц, в отношении которых применяются специальные экономические меры. Документ опубликован на официальном интернет-портале правовой информации в понедельник.ПХГ ""Катарина"" - проект, реализованный ""Газпромом"" вместе с компанией Verbundnetz Gas AG. Хранилище в кавернах каменной соли расположено недалеко от Бернбурга в земле Саксония-Анхальт на востоке ФРГ. Объект назван в честь российской императрицы Екатерины II.Verbundnetz Gas AG была вынуждена обратиться за государственной поддержкой на фоне энергетического кризиса в Европе.Ранее в контрсанкционном российском списке оказалась и группа Gazprom Germania, в отношении которой правительство ФРГ ввело внешнее управление.",2022-10-03T20:15
67,Китайский ЦБ за неделю влил в финсистему через обратное РЕПО максимум средств с 2019 года,https://www.interfax.ru/business/865706,"Москва. 30 сентября. INTERFAX.RU - Чистый объем вливания ликвидности Народным банком Китая (НБК, Центробанк КНР) в финансовую систему страны на этой неделе составил 868 млрд юаней ($122 млрд), сообщила пресс-служба регулятора. Об этом сообщает Bloomberg.НБК предоставил банкам 521 млрд юаней в рамках семидневных операций обратного РЕПО по ставке 2% годовых. Кроме того, по 14-дневным операциям было предоставлено 357 млрд юаней по ставке 2,15% годовых.Совокупный объем составил 878 млрд юаней. При этом на текущей неделе наступал срок погашения по операциям на сумму 10 млрд юаней.Этот шаг направлен на поддержание стабильной ликвидности в банковской системе в конце квартала, объяснил НБК.Сумма операций РЕПО на этой неделе стала максимальной с января 2019 года, отмечает Bloomberg. Для сравнения, за прошлую неделю чистый объем вливаний НБК составил 92 млрд юаней.Аналитики Maybank Securities Pte Ltd. объясняют резкое увеличение объема концом квартала, а также ""золотой неделей"". Рынки материкового Китая будут закрыты на следующей неделе в связи с празднованием Дня образования КНР.",2022-09-30T15:12
68,Рынок акций РФ завершил пятницу и неделю снижением на общемировом пессимизме,https://www.interfax.ru/business/866870,"Москва. 7 октября. INTERFAX.RU - Рынок акций РФ в пятницу снизился под давлением продаж на фоне ухудшения внешней фондовой конъюнктуры и введения новых антироссийских санкций Западом, индекс МосБиржи опустился в район 1940 пунктов, индекс РТС в падении локально протестировал рубеж 1000 пунктов впервые с конца апреля, несмотря на выросшую нефть. Подешевели вместе с рынком акции ""Газпрома"" и ""Татнефти"" в день отсечки полугодовых дивидендов.По итогам торгов индекс МосБиржи составил 1944,75 пункта (-3,8%), индекс РТС - 1005,04 пункта (-3,8%, минимум сессии - 998,54 пункта); цены большинства ""голубых фишек"" на ""Московской бирже"" снизились в пределах 6,7%.Доллар к 18:50 стоил 60,91 рубля (+0,01 рубля), максимум сессии – 61,7 руб./$1.За неделю индексы МосБиржи и РТС снизились на 0,6-4,8%, доллар вырос на 2,46 рубля.Подешевели в пятницу акции ПАО ""Полюс"" (-6,7%), расписки TCS Group (-6,5%), OZON (-5,8%), бумаги ""Татнефти"" (-5,8%), Polymetal (-5,6%), ""Газпрома"" (-5,5%), ""АЛРОСА"" (-4,8%), ""Газпром нефти"" (-4,7%), ""Московской биржи"" (-4,4%), ""Роснефти"" (-4,4%), ""Сургутнефтегаза"" (-4,4% и -6,2% ""префы""), ""МТС"" (-4,4%), Сбербанка (-4,3% и -4,2% ""префы""), ""Интер РАО"" (-4,1%), ""НОВАТЭКа"" (-4%), ""Магнита"" (-3,7%), UC Rusal (-3,7%), АФК ""Система"" (-3,6%), ВТБ (-3,4%), ""Яндекса"" (-2,9%), ""Норникеля"" (-2,8%), ""НЛМК"" (-2,6%), ""Северстали"" (-2,6%), ""ММК"" (-2,5%), ""Аэрофлота"" (-2,2%), ""РусГидро"" (-1,6%), ""ЛУКОЙЛа"" (-1,2%).Власти Норвегии приняли решение ограничить доступ российских рыболовных судов в свои порты и усилить контроль за ними, сообщают европейские СМИ.Японские власти расширили санкционные списки по России, добавив в них еще 81 человека и 9 организаций, говорится в обнародованном в пятницу пресс-релизе Минфина Японии.Как отмечает аналитик Freedom Finance Global Владимир Чернов, главным сюрпризом статистики по рынку труда США стало снижение безработицы на 0,2 п.п. Это объясняется большим количеством новых вакансий вне агропрома, появившихся в предыдущие месяцы. Пока в США сильный рынок труда, препятствий для дальнейшего интенсивного ужесточения денежно-кредитной политики у ФРС нет. Главной целью регулятора остается активное сдерживание инфляции. По данным CME Group, после публикации сентябрьского отчета Минтруда оценка вероятности повышения ставки на 75 б.п. на ноябрьском заседании Федрезерва повысилась до 82,3%. Статистика оказала давление на фондовые площадки, в США индексы акций могут потерять 2-4%.На рынке акций РФ упали бумаги золотодобывающих компаний вслед за снижением мировых цен на драгметалл. В дальнейшем этот тренд будет продолжаться на фоне укрепления американского доллара, поскольку золото котируется именно в этой валюте. В свою очередь, укрепление доллара будет обеспечено ужесточением монетарной политики ФРС, в высоких темпах которого не осталось сомнений.Polymetal накануне сообщил, что акционеры выступили против продажи активов компании в России. Как следствие, не исключена смена юридической прописки компании.Как отмечает руководитель отдела альтернативных инвестиций УК ""Первая"" Евгений Линчик, откат рынка акций сдерживала выросшая нефть, продолжающая отыгрывать недавнее решение министров стран ОПЕК+ о сокращении квот на добычу нефти в ноябре на 2 млн б/с, а также обеспокоенность США относительно текущей ситуации с доступностью энергоносителей. Президент США Джо Байден накануне заявил, что США рассматривают варианты вывода на рынок дополнительных объемов углеводородов и не исключают, что эти объемы могут быть реализованы из стратегических резервов.По словам главного аналитика Промсвязьбанка Владимира Лящука, рынок акций РФ завершил торговую неделю снижением, поскольку его участники сокращали позиции перед выходными. Несмотря на высокие котировки нефти марки Brent, отмечались продажи и в нефтегазовом секторе на ожиданиях ограничения цен на нефть из России.""Татнефть"" и ""Газпром"" подешевели в преддверии дивидендных отсечек, которые произойдут в понедельник. Падение бумаг ""Газпрома"", которые имеют высокую дивидендную доходность в размере 25% за первое полугодие, указывает на слабость всего рынка, полагает аналитик.В понедельник индекс МосБиржи может просесть в район 1850-1870 пунктов из-за дивидендных отсечек ""Газпрома"" и ""Татнефти"". При этом в течение следующей недели российский рынок, вероятно, продолжит снижаться вслед за ухудшением настроений на мировых фондовых площадках, что вызвано сильными данными по безработице в США и дальнейшем ужесточением денежно-кредитной политики ФРС США, считает Лящук.По словам аналитика ИК ""Велес Капитал"" Елены Кожуховой, рынок акций не смог найти в пятницу веских идей для роста в условиях мирового ухода от риска и усиления санкционного давления.Акции ПАО ""Белуга групп"" (+0,4%) подросли перед закрытием на следующей неделе реестра по дивидендам за I полугодие с выплатами 150 руб. на бумагу и доходностью 5,5%. Акции ""Полюса"" и других золотодобытчиков в пятницу отступали от локальных максимумов, что можно объяснить возвращением к снижению цен на золото, которые вновь опустились ниже психологически важной отметки $1700 за унцию.Этой осенью мировую экономику ждет еще одно значительное повышение процентных ставок ФРС и ЕЦБ, что ограничивает пространство для роста рисковых активов. На следующей неделе при этом на биржи возвращаются китайские инвесторы, будут опубликованы инфляционные и торговые данные Поднебесной за сентябрь. В США крупнейшие банки также начнут сезон квартальных отчетностей. Индексы МосБиржи и РТС снизились на фоне утверждения уже 8-го пакета санкций ЕС и постепенного закрытия дивидендных реестров по крупнейшим эмитентам. Геополитический фактор обеспечивает сохранение нисходящего давления на российский рынок и актуальность рисков движения индексов к новым локальным минимумам, полагает Кожухова.В пятницу в Азии преобладала негативная динамика индексов акций (японский Nikkei 225 просел на 0,7%, южнокорейский KOSPI - на 0,2%, гонконгский Hang Seng потерял 1,5%), снижаются Европа (индексы FTSE, CAC 40, DAX просели на 0,1-1,6%) и Штаты (индексы теряют 1,7-3,1%) после публикации сильного отчета о рынке труда США за сентябрь, подогревшего ожидания дальнейшего ужесточения ДКП Федрезервом.Промпроизводство в Германии в августе сократилось на 0,8% при прогнозах снижения на 0,5%, а розничные продажи упали на 1,3% при ожидавшемся снижении на 1,1%.По данным Минтруда США, количество рабочих мест в экономике США в сентябре увеличилось на 263 тыс. Эксперты, опрошенные агентством Bloomberg, в среднем ожидали повышения на 255 тыс., респонденты Trading Economics прогнозировали рост на 250 тыс.Безработица в США в прошлом месяце составила 3,5% по сравнению с 3,7% в августе. Это стало неожиданностью для аналитиков, которые не предполагали изменения.На нефтяном рынке цены в пятницу продолжают рост, подогретый решением стран ОПЕК+ сократить добычу на 2 млн б/с с ноября. Стоимость декабрьских фьючерсов на Brent к 18:50 составила $97,92 за баррель (+3,7% и +1,1% в четверг), ноябрьская цена WTI - $92,3 за баррель (+4,4% и +0,8% накануне).Оба сорта могут завершить неделю подъемом более чем на 14%.Нефтяные котировки растут с понедельника сначала на ожиданиях решения ОПЕК+, а затем на самом решении. Министры стран ОПЕК+ в среду одобрили сокращение квоты на добычу нефти в ноябре на 2 млн б/с относительно сентября. Это максимальное снижение с начала пандемии коронавируса.Однако реальное сокращение добычи окажется меньше заявленного – на 1-1,1 млн б/с, заявил министр нефти Саудовской Аравии, пояснив, что в некоторых странах альянса реальная добыча по факту ниже квоты.В то же время дальнейшее сокращение добычи может ускорить принятие потолка цен для российской нефти западными странами, считают аналитики. Россия предупредила, что не будет продавать энергоресурс странам, присоединившимся к этой инициативе, что добавляет к беспокойству из-за нехватки предложения и подталкивает котировки вверх, пишет Trading Economics.Во ""втором эшелоне"" на ""Московской бирже"" лидерами отката выступили акции ПАО ""Русгрэйн холдинг"" (-8,5%), ""Белона"" (-7,9%), расписки EMC (-7,1%), акции ПАО ""РКК ""Энергия"" (-7,1%), ПАО ""Фармсинтез"" (-6,6%), ПАО ""Электроцинк"" (-6%).Подорожали бумаги ПАО ""Дальневосточное морское пароходство"" (+1,9%), ПАО ""Соликамский магниевый завод"" (+1,9%), ПАО ""Группа Черкизово"" (+1,7%), ""ТГК-1"" (+1,4%), ГДР Ros Agro (+1,4%), ПАО ""Белуга групп"" (+0,4%), ПАО ""Группа компаний ПИК"" (+0,2%).Суммарный объем торгов акциями из расчета индекса МосБиржи за день составил 41,36 млрд рублей (из них 15,76 млрд рублей пришлось на акции ""Газпрома"", 7,12 млрд рублей на обыкновенные бумаги Сбербанка и 1,95 млрд рублей на акции ""ЛУКОЙЛа"").",2022-10-07T19:05
